Measured Voltage (V)
-----------------------
Oct-03,21:29:03.63,4.0995,4.0995
Oct-03,21:29:03.73,4.0995,4.0995
Oct-03,21:29:03.83,4.0994,4.0994
Oct-03,21:29:03.93,4.0994,4.0994
Oct-03,21:29:04.04,4.0994,4.0994
Oct-03,21:29:04.14,4.0994,4.0994
Oct-03,21:29:04.24,4.0995,4.0995
Oct-03,21:29:04.34,4.0995,4.0995
Oct-03,21:29:04.44,4.0995,4.0995
Oct-03,21:29:04.55,4.0995,4.0995
Oct-03,21:29:04.65,4.0994,4.0994
Oct-03,21:29:04.75,4.0994,4.0994
Oct-03,21:29:04.86,4.0994,4.0994
Oct-03,21:29:04.96,4.0995,4.0995
Oct-03,21:29:05.06,4.0995,4.0995
Oct-03,21:29:05.16,4.0995,4.0995
Oct-03,21:29:05.26,4.0995,4.0995
Oct-03,21:29:05.37,4.0994,4.0994
Oct-03,21:29:05.47,4.0995,4.0995
Oct-03,21:29:05.57,4.0995,4.0995
Oct-03,21:29:05.67,4.0994,4.0994
Oct-03,21:29:05.77,4.0995,4.0995
Oct-03,21:29:05.88,4.0994,4.0994
Oct-03,21:29:05.98,4.0995,4.0995
Oct-03,21:29:06.08,4.0995,4.0995
Oct-03,21:29:06.18,4.0995,4.0995
Oct-03,21:29:06.28,4.0995,4.0995
Oct-03,21:29:06.38,4.0994,4.0994
Oct-03,21:29:06.48,4.0994,4.0994
Oct-03,21:29:06.59,4.0994,4.0994
Oct-03,21:29:06.69,4.0995,4.0995
Oct-03,21:29:06.79,4.0995,4.0995
Oct-03,21:29:06.89,4.0995,4.0995
Oct-03,21:29:06.99,4.0995,4.0995
Oct-03,21:29:07.09,4.0992,4.0992
Oct-03,21:29:07.20,4.0989,4.0989
Oct-03,21:29:07.30,4.0987,4.0987
Oct-03,21:29:07.40,4.0985,4.0985
Oct-03,21:29:07.50,4.0982,4.0982
Oct-03,21:29:07.60,4.0979,4.0979
Oct-03,21:29:07.71,4.0976,4.0976
